,Unnamed: 0,name,lat,lng,address,uid,shop_hours,price,service_rating,environment_rating,taste_rating,comment_num,image_num,tag,content_tag,overall_rating
165,165,鳗享屋(陆家嘴中心店),31.23335555,121.5109213,"浦东南路899号上海陆家嘴中心7F-708b(扶梯E49,客梯5号)",895e0c201a6dedb06e20b9c8,"11:00-14:00,17:00-21:30",115,0,0,0,200,1,美食;外国餐厅,鳗鱼饭好吃;回头客;味道不错;上菜很快;环境不错;菜品新鲜;价格实惠;人气旺,4.67
166,166,陆家嘴美食广场,31.24396502,121.4991116,陆家嘴环路1318号星展银行大厦,fcc971b2110a0ec249fd3fd2,10:00-22:00,60,0,0,0,3,4,美食;中餐厅,环境不错;近景点,3
167,167,非常时髦餐厅(外滩茂悦大酒店),31.24719134,121.4882192,上海市虹口区黄浦路199号上海外滩茂悦大酒店西楼30-31楼(近武昌路),435d7aea87e7d02c5bbbbca8,"11:30-14:30,18:00-22:30",596,0,,,7,100,酒店;其他,近黄浦公园,4.6
168,168,新肴珍宝海鲜(国金ifc店),31.23797823,121.4986354,上海市浦东新区世纪大道8号国际金融中心国金中心商场L3层L3-10,11ec7cba0356b15c7ec876f8,"周一至周五11:00-14:15,17:30-21:00 周六至周日11:30-14:15,17:00-21:00",415,4.3,4.5,4.55,200,4,美食;中餐厅,连锁;带子不错;停车方便;适合团建;有服务费;上菜很快;回头客;份量足;现点现做;味道不错;菜品新鲜;老字号;环境不错;人气旺;适合聚餐;价格实惠;服务热情;口味偏淡;菜品精致;交通便利;菜品丰富;位置优越;店面大;近景点,4.3
169,169,烟波亭(银城中路店),31.24317476,121.5022144,浦东新区银城中路68号时代金融中心3楼(近陆家嘴环路),cde9e2c7ad61bdade81e9777,"周一至周五8:00-9:30,11:00-13:30",26,3.6,3.55,3.6,17,19,美食;中餐厅,脆肉嫩;份量足;菜品丰富;味道不错;口味偏淡;环境不错;价格实惠;服务热情;近景点,4
170,170,荷特宝美食生活馆,31.23704738,121.5041301,世纪大道160号B2层B204C、B205A、B205B、B206C、B207号单元,de3209fe5f52000ceee4a554,10:30-20:00,38,0,0,,50,1,购物;商铺,,4.6
171,171,屯京拉面(上海环球金融中心商场店),31.23739408,121.5033598,上海市浦东新区世纪大道100号上海环球金融中心商场B1,3dc9befd0415f90fbea24070,周一至周日11:00-22:00,58,3.3,3.3,3.4,200,100,美食;小吃快餐店,加面免费;回头客;上菜很快;份量足;生日优惠;人气旺;亲子好去处;价格实惠;服务热情;口味偏淡;现点现做;味道不错;环境不错;菜品精致;菜品丰富;位置优越;菜品新鲜;店面大;近景点,4
172,172,喜茶(正大广场店),31.2390573,121.4954579,上海市浦东新区陆家嘴西路168号正大广场F5层,7d98553ffeae5def17c8f67b,10:00-22:00,30,3.95,4,4.1,200,47,美食;蛋糕甜品店,连锁;奶盖不错;回头客;份量足;人气旺;甜品丰富;味道不错;食物精美;环境不错;食物新鲜;服务热情;店面大;亲子好去处;价格实惠;交通便利;等餐时间短,4.5
173,173,北塔b1餐厅,31.23835155,121.5069332,上海市浦东新区陆家嘴街道浦东南路528号上海证券大厦北塔b1餐厅,f419e6086b0d1d5c30f71da9,10:00-22:00,135,0,0,0,,1,美食;外国餐厅,,4.2
174,174,luckincoffee(绿地尚悦湾店),31.24368342,121.5060264,浦东新区银城路66号尚悦湾负一层,12001128054deb72b626551d,周一至周五07:30-18:00 周六至周日09:00-16:00,19,0,0,0,44,5,美食;咖啡厅,连锁;面包很香;味道不错;价格实惠,4.1
175,175,北京千层饼(上海浦东南路店),31.23389932,121.5097612,上海市浦东新区浦东南路880号2-5室,3f2c1bd13095b7a48f55ecc2,"周六,周日 07:00-11:30  周一至周五 07:00-20:00",9,0,0,0,5,1,美食;小吃快餐店,,3.68
176,176,张生记(正大广场店),31.2382137,121.4938924,上海市浦东新区陆家嘴西路168号正大广场6楼,b1c556e8505d7c15b42655d0,10:00-22:00,99,0,0,0,200,3,美食;中餐厅,干净卫生;臭豆腐不错;适合团建;回头客;上菜很快;适合聚餐;份量足;味道不错;环境不错;人气旺;价格实惠;位置优越;服务热情;菜品丰富;口味偏淡;近滨江公园,4
177,177,瑞来阁,31.24060034,121.5065917,浦东大道1号25楼,fcfd8d1554dc4692fa42b22d,周一至周五09:30-16:30,100,0,0,0,1,1,美食;中餐厅,圆子不错,4
178,178,交通银行总行食堂,31.24135967,121.4993576,银城中路188号4楼,8fe87da1559cc23072455b0a,"周一至周五,周日 07:00-18:30",11,0,0,0,15,1,美食;其他,油条有名,4.1
179,179,君悦大酒店宴会厅,31.23727256,121.5016898,上海市浦东新区世纪大道88号金茂大厦2楼近东泰路,522444e7117247d4bda24035,10:00-22:00,2159,3.2,4.2,3.7,12,3,美食;中餐厅,好友聚会;适合团建;有服务费;份量足;味道不错;有表演;环境不错;价格实惠;菜品精致;服务热情;店面大;人气旺;近景点,4.6
180,180,名豪酒窖餐厅,31.23967207,121.5045541,陆家嘴东路161号上海招商局大厦,615fd097b862f9bc8a36ee68,10:00-22:00,135,,,,,,美食;中餐厅,,4.1
181,181,人在茶在(东大名路店),31.2491312,121.4932505,东大名路500号上海港国际客运中心B1层,b401869a3a639ca5593ac864,10:00-19:00,19,0,0,0,107,74,美食;蛋糕甜品店,连锁;芒椰芒果爽好吃;甜品丰富;位置优越;份量足;回头客;等餐时间短;味道不错;环境不错;服务热情;人气旺,4
182,182,VIEW360club,31.25038945,121.4981594,上海市虹口区高阳路77号2层,7c38afcb5162500e0a5cb33b,周一至周日 20:30-24:00,300,0,0,0,75,2,美食;酒吧,炸鸡不错;回头客;价格实惠;人气旺;环境不错,4.2
183,183,御黑堂(浦东南路店),31.2377643,121.5079727,上海市浦东新区浦东南路589号,137dab9dbdcd46c71ce99921,周一至周日 06:30-10:00,18,0,0,0,8,1,美食;中餐厅,近景点,3.5
184,184,桃园餐厅,31.24211102,121.5086243,上海市浦东新区昌邑路30号附近,805d956ef314a094b54f54fd,10:00-20:00,22,0,0,0,11,4,美食;中餐厅,食材新鲜;味道不错;菜品新鲜;环境不错;菜品丰富;价格实惠,4.2
185,185,叮丼(陆家嘴中心店),31.23350417,121.5109505,浦东南路899号L+Mall陆家嘴中心LG57(老佛爷百货必胜客右侧),f4d0c44cdc2ab42d1e1d1175,周一至周日 11:00-21:00,80,0,0,0,110,1,美食;外国餐厅,食材很新鲜,4.69
186,186,何记家常菜,31.23907232,121.5101506,上海市浦东新区招远路19号(近即墨路),367ac8ba09fe775fb21e364c,10:00-20:00,60,0,0,0,,1,美食;中餐厅,,3.5
187,187,璞缔Breatique(陆家嘴中心店),31.23314032,121.5120282,上海市浦东新区商城路505弄6号陆家嘴中心L127店铺,76e8656286b9fde815a1902d,周一至周日 08:00-22:00,34,,,,,,购物;商铺,,4.48
188,188,古意(上海国金中心商场店),31.23732249,121.4983701,上海市浦东新区陆家嘴世纪大道8号上海国金中心商场B1,5fdedfe7685ac983940319f3,"周一至周日10:00-14:00,17:00-21:30",159,3.85,3.75,4.05,16,7,购物;商铺,,4.2
189,189,喜茶(金茂大厦GO店),31.2372733,121.5010667,上海市浦东新区世纪大道88号金茂大厦裙房地上第2层2C-01号铺位,c112d68b2a3f664ba5da393d,周一至周日 10:00-19:00,31,0,0,0,187,3,美食;蛋糕甜品店,连锁;甘露很好喝;味道不错;人气旺;环境不错;价格实惠,4.2
190,190,天丽欢麻辣香锅达人(陆家嘴店),31.2420647,121.4969977,上海市浦东新区陆家嘴环路1398号,0032312421cb1d962dfaa708,09:30-21:30,70,3.3,3.25,3.2,63,38,美食;中餐厅,干净卫生;好友聚会;有单人餐;工作餐;游客最爱;羊肉很新鲜;适合团建;适合聚餐;上菜很快;菜品新鲜;回头客;份量足;味道不错;位置优越;环境不错;人气旺;价格实惠;交通便利;服务热情;菜品丰富;菜品精致;口味偏淡;近滨江公园,3.7
191,191,三巡sergeant(正大广场店),31.23919894,121.4953576,上海市浦东新区陆家嘴西路168号正大广场B2,fb366d8510470651eee4a545,10:00-21:00,50,4,3.1,3.3,114,1,美食;小吃快餐店,鸡肉很嫩;亲子好去处;上菜很快;服务热情;回头客;份量足;价格实惠;人气旺;味道不错;位置优越;环境不错;店面大;菜品新鲜;菜品丰富;近滨江公园,3.6
192,192,海逸海鲜酒家(滨江大道店),31.24467876,121.4978083,滨江大道2450号,05dd7d5f2b044018ac080fee,"周一至周日11:30-14:30,18:00-22:30",352,4.05,4.5,3.9,200,100,美食;外国餐厅,好友聚会;有包间;高大上;情侣约会;亲子餐厅;高级休闲;菜品精致;工作餐;现点现做;干净卫生;环境小资;高颜值;有单人餐;停车方便;甜品不错;适合团建;有服务费;味道不错;位置优越;环境不错;生日优惠;服务热情;适合聚餐;价格实惠;亲子好去处;份量足;口味偏淡;回头客;上菜很快;菜品新鲜;菜品丰富;人气旺,4.8
193,193,七叶和茶(国金店),31.23941502,121.4973111,世纪大道8号D座地下二层LG2-B-6&7S室,df3d33cd53d3c26c1c3894c9,10:00-21:30,53,0,0,0,108,9,美食;其他,干净卫生;工作餐;好友聚会;现点现做;网红餐厅;交通便利;高大上;可开发票;汤汁浓郁;停车方便;适合团建;生日优惠;份量足;回头客;上菜很快;亲子好去处;服务热情;老牌子;味道不错;环境不错;价格实惠;人气旺;店面大;位置优越;口味偏淡;菜品丰富;菜品新鲜;菜品精致,4.2
194,194,Food Garden美食花园,31.2367328,121.5032601,世纪大道100号环球金融中心B2,219727f2a1c363a904fef521,10:00-21:00,115,0,0,0,,1,美食;中餐厅,近景点,4.38
195,195,和府捞面(陆家嘴尚悦湾店),31.24341612,121.5051752,浦东新区银城路1幢66号尚悦湾地下一层21-22单元101a商铺,094071d9762262bfbfa822e1,10:00-21:30,41,0,0,0,145,1,美食;中餐厅,连锁;饮料很好喝;回头客;上菜很快;人气旺;味道不错;环境不错;价格实惠;菜品丰富;近景点,4.3
196,196,鳗鳗丼鳗鱼饭(国金中心店),31.23832789,121.497829,世纪大道8号国际金融中心国金中心商场LG2层,a88d4f441ae22340c7f025e5,11:00-22:00,95,0,0,0,199,1,美食;外国餐厅,三文鱼刺身很新鲜;现点现做;味道不错;环境不错;菜品新鲜;价格实惠;人气旺;菜品丰富,4.3
197,197,达蟹宴,31.23493735,121.4959762,上海市浦东新区富城路184号四单元,47d7fc02f2f2870f9fec2bb1,00:00-24:00,145,0,0,0,27,2,美食;中餐厅,蟹肉饱满;上菜很快;回头客;味道不错;菜品新鲜;环境不错;价格实惠;菜品丰富;人气旺;近滨江公园,4.5
198,198,茶千岁,31.23851912,121.4950282,陆家嘴西路168号1幢8层临8F10,4c5ef91c37f148f0b45f1e16,周一至周五8:00-20:00 周六至周日12:00-20:00,19,0,0,0,25,1,美食;蛋糕甜品店,,4
199,199,王品台塑牛排(正大广场店),31.23870031,121.4936337,上海市浦东新区陆家嘴西路168号正大广场F8,93df0dc37b793632892fb5a4,"11:30-14:00,17:30-21:00",356.5,4.55,4.55,4.3,200,68,美食;外国餐厅,连锁;情侣约会;有包间;高大上;台塑全;有服务费;菜品精致;生日优惠;味道不错;环境不错;服务热情;现点现做;价格实惠;口味偏淡;亲子好去处;份量足;位置优越;回头客;上菜很快;店面大;交通便利;菜品新鲜;菜品丰富;人气旺,4.6
200,200,乐意坊(陆家嘴店),31.23746459,121.4965546,上海市浦东新区陆家嘴环路165号1楼,7a214279c2efc229fb2d617f,周一至周日11:00-22:30,186,3.9,4.35,3.8,74,51,美食;外国餐厅,好友聚会;高大上;披萨好吃;甜品丰富;位置优越;份量足;亲子好去处;味道不错;人气旺;环境不错;交通便利;服务热情;价格实惠,4.1
201,201,TAMATI(陆家嘴店),31.23904914,121.5036377,陆家嘴环路218号,1e4728b30038a01494ec8411,周一至周日11:00-21:00,93,0,0,,,1,购物;商铺,,4.81
202,202,鼎泰丰(上海国金中心商场店),31.2390747,121.4979788,上海市浦东新区世纪大道8号上海国金中心商场B1,69a64ed484251b8c81a12e0a,"11:00-14:00,17:00-20:30",155,0,0,0,182,1,美食;中餐厅,鸭血不错;近景点,4.5
203,203,苏浙汇(上海国金中心商场店),31.23835974,121.4976372,世纪大道8号国金中心4楼L4-13(近银城中路),108b1cea684c0fb53586f4d7,11:00-22:00,591,3.5,3.8,3.7,200,29,美食;中餐厅,米其林一星;有包间;高级休闲;菜品精致;高大上;家庭聚餐;好友聚会;古色古香;工作餐;交通便利;干净卫生;高颜值;网红餐厅;豪华地段;现点现做;牛肉不错;适合团建;有服务费;上菜很快;回头客;份量足;味道不错;人气旺;有开瓶费;环境不错;菜品丰富;适合聚餐;价格实惠;亲子好去处;服务热情;口味偏淡;老牌子;店面大;位置优越;近景点,4.4
204,204,KOI(正大广场店),31.23897554,121.4949109,上海市浦东新区陆家嘴西路168号正大广场购物中心内3楼,6966aafaff77e2bd3913fd89,10:00-22:00,25,0,0,0,,1,美食;蛋糕甜品店,,4.35
205,205,写茶Writea,31.24350567,121.5047507,银城路66号尚悦湾L303-307(百新书局内),e11661963ee5db0c0482c26f,10:00-22:00,40,0,0,0,4,2,美食;蛋糕甜品店,,3.8
206,206,laforet,31.23771829,121.4964503,陆家嘴环路165号附近,60632315373f1db1a6da39dd,10:00-22:00,95,0,0,,2,1,购物;商铺,,2
207,207,SoBan小盘韩食料理(叶捷美食城店),31.23437466,121.5063309,上海市浦东新区东昌路435号小盘韩食料理,7ca535e03e8437f2157643dc,周一至周日11:00-14:30 17:00-20:00,55,0,0,0,34,1,美食;外国餐厅,小菜好吃,3.98
208,208,PIZZA MARZANO玛尚诺披萨餐厅,31.23883452,121.4975891,世纪大道8号上海国金中心A座B1层LG1-40室,29bb584a4fb5e161b726555f,周一至周日10:00-21:00,129,0,0,0,,1,美食;外国餐厅,,4.62
209,209,美里特爆米花(正大广场店),31.23886331,121.4948356,陆家嘴西路168号正大广场一楼(东方明珠),b399322593e3c140a8f0cd57,10:00-21:30,33,0,0,0,,1,美食;中餐厅,,4.64
210,210,皇玺酒家(浦东店),31.24569371,121.5020157,上海市浦东新区浦东南路27号,43e0aa5d281859f2ae045789,周一至周日09:30-21:30,271.5,4.45,4.6,4.5,200,100,美食;中餐厅,有包间;点心不错;停车方便;适合团建;有服务费;上菜很快;份量足;适合应酬;味道不错;菜品丰富;回头客;环境不错;人气旺;适合聚餐;价格实惠;服务热情;位置优越;菜品精致;交通便利;菜品新鲜;口味偏淡,4.5
211,211,味之都小馆(陆家嘴店),31.24013843,121.4970533,世纪大道55号世纪浮庭2层3室,fc7675242dc695e34e776e72,周一至周日10:30-21:00,46,3.15,3.2,3.1,138,62,美食;中餐厅,工作餐;干净卫生;交通便利;豪华地段;家庭聚餐;农家小炒肉全;现点现做;上菜很快;人气旺;回头客;份量足;位置优越;味道不错;环境不错;价格实惠;菜品丰富;服务热情;菜品新鲜;店面大;口味偏淡;近滨江公园,3.8
212,212,杨国福麻辣烫(尚悦湾店),31.24346269,121.5055535,浦东新区银城中路66号尚悦湾B1,e42d22a6031318b88bfc0661,"周一至周五 10:00-21:00 周六,周日 10:00-20:30",34,0,0,0,91,1,美食;小吃快餐店,汤多;近景点,3.91
213,213,面屋武藏(国金中心商场店),31.2393324,121.4968422,世纪大道陆家嘴国金中心D座LG2楼C-1号,8d7a96f7151fb68f0e3dda63,11:00-21:30,69,0,0,0,200,1,美食;外国餐厅,现点现做;牛肉块很多;菜品精致;亲子好去处;味道不错;上菜很快;生日优惠;环境不错;服务热情;回头客;价格实惠;交通便利;份量足;店面大;口味偏淡;人气旺;菜品丰富,4.2
214,214,超点(陆家嘴中心店),31.23335555,121.5109213,浦东南路889号上海陆家嘴中心10层1002单元,871f1c6de846db6200ff2dbb,11:00-21:00,123,0,0,0,190,1,美食;中餐厅,芝士鹅肝很香,4.67
215,215,小杨生煎(上海中心店),31.23591614,121.5004786,上海市浦东新区陆家嘴银城中路501号上海中心大厦B2,6eebb18781710f94a8059dc8,10:00-22:00,33,0,0,0,27,1,美食;小吃快餐店,汤汁很多;近景点,4.07
216,216,TEA OF HONGKONG,31.2351351,121.4992628,上海市浦东新区陆家嘴环路333号B1层,938005897a8855080869d9b4,10:00-22:00,30,0,0,0,,1,美食;蛋糕甜品店,,4.53
217,217,遵义高记羊肉粉,31.23466024,121.5074107,上海市浦东新区东昌路519-2号临附近,f7c0df78e3bcd041e215f91b,09:00-22:00,30,0,0,0,29,2,美食;小吃快餐店,价格实惠;味道不错;人气旺;环境不错;近景点,4.6
218,218,Efes Restaurant,31.23353633,121.513515,上海市浦东新区商城路665号陆家嘴1885文化广场B座一楼(近南泉北路),35806318476ebf2132f71d0b,12:00-22:30,215,0,0,0,15,9,美食;外国餐厅,好友聚会;草莓冰不错;回头客;味道不错;店面大;环境不错;位置优越;服务热情;份量足;人气旺,4.3
219,219,PAULANER(富都世界富城路休闲街店),31.23611893,121.4942111,上海市浦东新区拾步街9号富都世界富城路休闲街F1,a4c0ebee9aa8437e8d7727b6,周一至周日 11:00-01:00,221,0,0,0,15,29,美食;外国餐厅,公里多;味道不错;店面大;环境不错;服务热情;价格实惠;份量足;人气旺,4.4
220,220,旺顺阁鱼头泡饼(正大广场店),31.23838042,121.494068,上海市浦东新区陆家嘴西路168号正大广场6层601号,5d0bf280484e8ade932ca3f9,10:00-22:00,177,0,0,0,148,1,美食;中餐厅,近滨江公园,4.6
221,221,上海国际会议中心世纪厅,31.24123776,121.4924048,滨江大道2727号上海国际会议中心,de5c953819812bf48b2fb5d3,10:00-22:00,480,,,,,,文化传媒;展览馆,,4.3
222,222,银涞汇大食堂,31.2350936,121.5084042,上海市浦东新区东昌路565号,b3f62ad32afabe8ed12dd66c,周一至周日10:00-21:00,29,0,0,0,5,1,美食;小吃快餐店,瓦罐汤不错;近景点,4
223,223,汤小鲜和范小满(1068美食广场店),31.23449981,121.5105678,浦东新区自由贸易试验区浦东南路1068、1078、1088号地下一层F1(上海),b743018e228fb6c3f42310e3,周一至周日 08:30-21:00,24,0,0,0,11,1,美食;小吃快餐店,米饭好吃,3.65
224,224,藕香居特色面食馆,31.23479007,121.5077881,上海市浦东新区东昌路529号1附近,fb2859c38bec2d5bc7f02586,周一至周日8:00-21:00,18,0,0,0,5,1,美食;中餐厅,近景点,3.84
225,225,ZOE's Cafe Bistro浦东店,31.23912879,121.4942176,陆家嘴西路168号正大广场1楼近陆家嘴西路,239407f9b975b8bcc056ac12,07:30-22:00,55,,,,,,美食;咖啡厅,,3.5
226,226,烟波亭(太平金融店),31.23618974,121.4991383,花园石桥路68号太平金融大厦2层,a8c3bd466a276b33901fc9f1,"07:00-13:30,17:00-19:00",10,3,3,3,10,5,美食;中餐厅,花菜不错;味道不错;人气旺;环境不错;价格实惠;份量足;菜品丰富;近景点,4.1
227,227,翠园(上海中心店),31.23555119,121.5009851,陆家嘴环路479号上海中心大厦4层,3f2eeff60104f57c4c3a59fd,06:30-21:00,109,0,0,0,160,7,美食;中餐厅,连锁;高大上;宫保鸡丁不错;停车方便;适合聚餐;上菜很快;份量足;回头客;口味偏淡;亲子好去处;味道不错;有服务费;环境不错;人气旺;老字号;价格实惠;服务热情;菜品丰富;位置优越;菜品精致;店面大;近景点,4.65
228,228,港式饮品港式甜品(世界广场店),31.23426384,121.5103835,浦东南路855号(近第一八佰伴),19a6557607f853c7be4842b9,10:00-21:00,39,0,0,0,11,2,美食;蛋糕甜品店,果汁很好喝,4.5
229,229,iFCha一夫茶(上港·邮食荟美食城店),31.24909155,121.4939386,东大名路500号3号房车,0bd667fc7685e09f81a12e8f,09:30-20:00,21,0,0,0,12,6,美食;蛋糕甜品店,奶盖不错;味道不错;环境不错;价格实惠,3.91
230,230,九井泽精致料理(金茂店),31.23729238,121.5014094,上海市浦东新区东泰路与世纪大道交叉路口往南约100米(金茂大厦),1d43e17c4dd3f2ead22dd616,"11:00-14:00,17:00-22:00",317,0,0,0,200,1,美食;外国餐厅,有包间;高大上;交通便利;好友聚会;工作餐;现点现做;干净卫生;高颜值;停车方便;可开发票;菜品精致;情侣约会;食材新鲜;适合团建;适合聚餐;菜品新鲜;有服务费;味道不错;上菜很快;环境不错;亲子好去处;服务热情;回头客;价格实惠;位置优越;份量足;店面大;口味偏淡;菜品丰富;人气旺,4.54
231,231,海野家舞渔日料美人胶原锅(陆家嘴中心店),31.23323671,121.5110039,浦东新区浦东南路899号陆家嘴中心8楼801-B商铺,ddae923a2fe93c84d8ecedf7,"周六至周日 11:00-14:30,16:30-20:00,周一至周五 11:00-14:00,17:00-21:00",136,0,0,0,39,3,美食;中餐厅,四季甜;生日优惠;上菜很快;回头客;味道不错;现点现做;环境不错;价格实惠;菜品新鲜;口味偏淡;人气旺,4.87
232,232,星巴克臻选(环球金融店),31.2372789,121.5029596,上海市世纪大道100号环球金融中心1层101室,31f9101b6081e9a026e0a062,周一至周日07:00-21:00,41,4.15,4.1,4.05,137,100,美食;咖啡厅,连锁;环境小资;好友聚会;情侣约会;有表演;停车方便;小吃不错;回头客;位置优越;生日优惠;环境优雅;饮品丰富;味道不错;服务热情;店面大;人气旺,4.3
233,233,一片鲜,31.24260818,121.5099484,上海市浦东新区昌邑路90号附近,4f54f4ac49ec88aff7e73b03,10:00-21:00,70,,,,,,美食;小吃快餐店,,4.2
234,234,luckincoffee(浦江双辉店),31.24438015,121.5046224,浦东新区银城路9号浦江双辉广场B1-101号,93e4b828956dcf5f90114c96,周一至周日00:00-24:00,19,0,0,0,11,1,美食;咖啡厅,,3.79
235,235,川约时尚麻辣串串香,31.23720027,121.4959162,陆家嘴街道166号未来资产大厦B1楼,36513eb80aa6e49f04fef535,10:00-21:00,78,0,0,0,,1,美食;中餐厅,近滨江公园,4.4
236,236,tsujiri(上海环球金融中心商场店),31.23696521,121.5033688,上海市浦东新区世纪大道100号上海环球金融中心商场F2,a5554e163dca559f5bf6be07,10:00-21:00,42,0,0,0,14,2,购物;商铺,,4.4
237,237,花丸乌冬面(上港邮食荟店),31.24930509,121.492688,上海市虹口区东大名路500号,6fbabb9e726ff08b26e0a096,09:00-21:00,42,0,0,0,30,5,美食;小吃快餐店,工作餐;上菜很快;份量足;价格实惠;回头客;服务热情;味道不错;环境不错;菜品新鲜;位置优越;近景点,4.1
238,238,聚楼兰烧烤,31.23928738,121.4955121,上海市浦东新区陆家嘴西路168号正大广场B2,d2cb0a92a20139abd22dd60e,周一至周日10:00-22:00,46,0,0,0,,2,美食;中餐厅,近滨江公园,3.65
239,239,12街,31.23941308,121.5139057,上海市浦东新区崂山路257-3号临附近,fc71d0960b76ab4079dbd24f,周一至周日10:00-21:00,32,0,0,,,1,购物;商铺,,4.52
240,240,张亮麻辣烫(东昌路店),31.23450393,121.5066932,上海市浦东新区东昌路507号,2ae60f4278663154b5f42f10,10:00-22:00,30,0,0,0,54,6,美食;小吃快餐店,张亮麻辣烫不错;回头客;份量足;菜品丰富;价格实惠;菜品新鲜;服务热情;人气旺;味道不错;环境不错;口味偏淡;近景点,3.8
241,241,百千余酸菜鱼米饭(陆家嘴店),31.24020632,121.5112446,南泉北路39号鸿正商务楼北侧,23948f61ab7a3071c42ba1aa,10:00-22:00,30,3.75,3.75,3.95,14,26,美食;中餐厅,干净卫生;鱼肉不错;现点现做;份量足;味道不错;人气旺;环境不错;服务热情;位置优越;店面大,4.2
242,242,付小姐在成都(乳山路店),31.23578268,121.5132471,上海市浦东新区乳山路78,bf8ec52009eda38fc5effbfa,06:30-24:00,23,3.35,3.45,3.35,118,84,美食;小吃快餐店,干净卫生;交通便利;工作餐;高大上;亲子餐厅;网红餐厅;豪华地段;好友聚会;家庭聚餐;现点现做;豆浆好吃;老字号;上菜很快;服务热情;老店;份量足;菜品丰富;回头客;价格实惠;人气旺;味道不错;亲子好去处;环境不错;位置优越;菜品新鲜;口味偏淡;店面大,3.9
243,243,安东香辛料理(正大广场店),31.23849692,121.4946921,陆家嘴西路168号正大广场L8层8F25,9cc879d568f8076700ff2dc2,10:00-21:00,83,0,0,0,,1,美食;外国餐厅,,3.9
244,244,瑞幸咖啡(正大广场店),31.23925388,121.4947555,上海市浦东新区陆家嘴西路168号正大广场F1,a66c10b2f9b98f0f09b93a3f,周一至周五07:30-18:00 周六至周日09:00-16:00,19,0,0,0,200,3,美食;咖啡厅,土豆泥不错;味道不错;价格实惠;人气旺,4.2
245,245,小怡面,31.24397773,121.4994813,陆家嘴环路1318号星展银行大厦下沉式广场内,b3f706cb52a6e8fc4d2fdfd9,周一至周五，周日8:00-19:00,54,0,0,0,125,3,美食;小吃快餐店,近景点,4.6
246,246,汉堡王(正大餐厅),31.23913018,121.4948277,上海市浦东新区陆家嘴西路168号正大广场F5层32号,b292b3aa84ba4d4fbe4842d0,10:00-22:00,35,0,0,0,192,4,美食;小吃快餐店,连锁;好友聚会;薯条好吃;回头客;上菜很快;人气旺;手机支付;份量足;价格实惠;现点现做;服务热情;亲子好去处;味道不错;店面大;环境不错;口味偏淡;位置优越;菜品丰富;菜品新鲜;交通便利;近滨江公园,3.8
247,247,老山东大酒店,31.24144107,121.5058896,上海市浦东新区陆家嘴街道浦东南路金穗大厦6楼老山东大酒店,7295e082a97a6f09b13c81ad,周一至周日11:00-20:30,120,0,0,0,2,1,美食;中餐厅,近景点,4.5
248,248,东北四季饺子王(东昌路店),31.23440657,121.5073835,上海浦东新区东昌路506号(近浦东南路),cdef4edf32b3d65729d7abec,10:00-23:00,68,3,2.95,3.15,68,24,美食;小吃快餐店,现点现做;好友聚会;交通便利;干净卫生;鱼肉饱满;适合聚餐;上菜很快;份量足;菜品丰富;回头客;价格实惠;人气旺;服务热情;味道不错;环境不错;店面大;口味偏淡;位置优越;近景点,3.5
249,249,望湘园小雅(正大广场店),31.23828843,121.4938382,上海市浦东新区陆家嘴西路168号正大广场F7,43b7e88964a0b67358f6bed4,10:00-22:00,99,0,0,0,200,3,美食;中餐厅,干净卫生;臭豆腐不错;适合团建;回头客;上菜很快;适合聚餐;份量足;味道不错;环境不错;人气旺;价格实惠;位置优越;服务热情;菜品丰富;口味偏淡;近滨江公园,4
250,250,兰池,31.24525252,121.5092218,上海市浦东新区银城路与日照路交叉路口往西北约150米(陆家嘴滨江金融城),1bcf92526cc76f08c2f1cf7c,10:00-22:00,35,0,0,0,,5,美食;小吃快餐店,,3.68
251,251,连咖啡,31.24907444,121.4941403,上海市虹口区东大名路470号4楼东南80米,f6d603c5df7b4bf16cc02ce1,周一至周日7:30-18:00,20,0,0,0,,2,美食;咖啡厅,,3.5
252,252,CoCo都可茶饮(乳山路店),31.23574805,121.5132179,上海市浦东新区乳山路74号绝味鸭脖旁,50cd1a68d30fcd1895f08cb6,周一至周日 10:30-21:00,14,0,0,0,112,7,美食;蛋糕甜品店,连锁;果肉很甜;现点现做;味道不错;人气旺;回头客;环境不错;价格实惠,4.45
253,253,大董烤鸭店,31.23904964,121.4978492,上海市浦东新区世纪大道与银城中路交叉路口往西约100米(上海国金中心),b37f567f9f31e8ec364aae0a,周一至周日 11:00-14:00 16:30-22:00,437,0,0,0,,1,美食;中餐厅,近景点,4.62
254,254,海南鸡饭(上海中心大厦店),31.23579972,121.5007087,上海市浦东新区陆家嘴银城中路501号上海中心大厦B2,283c337c929883f138e4a632,10:00-21:00,52,0,0,0,16,1,美食;中餐厅,鸡肉很嫩;手机支付;味道不错;环境不错;菜品精致;价格实惠;人气旺;近景点,3.9
255,255,晶浦会(上海中心店),31.23613451,121.5018515,上海市浦东新区陆家嘴环路479号上海中心大厦4层,791f74cbb8bf856821f01792,11:00-22:00,355,4,4.5,4.3,57,2,美食;中餐厅,点心不错;有服务费;上菜很快;适合聚餐;味道不错;菜品精致;生日优惠;环境不错;回头客;价格实惠;人气旺;菜品丰富;停车方便;口味偏淡;菜品新鲜;近景点,4.5
